,filepath,qpm,time_sign_num,time_sign_den,measure_no,no_accs,mode,key_area,type,note_name,tpc,step,acc,octave,pitch,pitch_class,duration,onset,onset_seconds
274,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.25000000000001,36.66666666666671
275,data/chopin.mxl,54.0,4,4,9,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,8.25000000000001,36.66666666666671
276,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.37500000000001,37.222222222222264
277,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.37500000000001,37.222222222222264
278,data/chopin.mxl,54.0,4,4,9,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,8.37500000000001,37.222222222222264
279,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.500000000000012,37.77777777777783
280,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.500000000000012,37.77777777777783
281,data/chopin.mxl,54.0,4,4,9,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,8.500000000000012,37.77777777777783
282,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.625000000000012,38.333333333333385
283,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.625000000000012,38.333333333333385
284,data/chopin.mxl,54.0,4,4,9,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,8.625000000000012,38.333333333333385
285,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.750000000000012,38.888888888888935
286,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.750000000000012,38.888888888888935
287,data/chopin.mxl,54.0,4,4,9,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,8.750000000000012,38.888888888888935
288,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.875000000000012,39.44444444444449
289,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.875000000000012,39.44444444444449
290,data/chopin.mxl,54.0,4,4,9,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,8.875000000000012,39.44444444444449
21,data/chopin.mxl,54.0,4,4,10,1,major,0,note,G#4,G#,G,1.0,4,68.0,8.0,0.25,9.0,39.99999999999999
22,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.125,9.25,41.11111111111111
23,data/chopin.mxl,54.0,4,4,10,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.125,9.375,41.66666666666666
24,data/chopin.mxl,54.0,4,4,10,1,major,0,note,D5,D,D,0.0,5,74.0,2.0,0.125,9.5,42.222222222222214
25,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.125,9.625,42.77777777777777
26,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,9.75,43.33333333333333
27,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.125,9.875,43.888888888888886
291,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.000000000000012,40.00000000000005
292,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.000000000000012,40.00000000000005
293,data/chopin.mxl,54.0,4,4,10,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,9.000000000000012,40.00000000000005
294,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.125000000000012,40.55555555555561
295,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.125000000000012,40.55555555555561
296,data/chopin.mxl,54.0,4,4,10,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,9.125000000000012,40.55555555555561
297,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.250000000000012,41.11111111111116
298,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.250000000000012,41.11111111111116
299,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.250000000000012,41.11111111111116
300,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.375000000000012,41.666666666666714
301,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.375000000000012,41.666666666666714
302,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.375000000000012,41.666666666666714
303,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.500000000000012,42.22222222222227
304,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.500000000000012,42.22222222222227
305,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.500000000000012,42.22222222222227
306,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.625000000000012,42.77777777777783
307,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.625000000000012,42.77777777777783
308,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.625000000000012,42.77777777777783
309,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.750000000000012,43.33333333333338
310,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.750000000000012,43.33333333333338
311,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.750000000000012,43.33333333333338
312,data/chopin.mxl,54.0,4,4,10,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,9.875000000000012,43.888888888888935
313,data/chopin.mxl,54.0,4,4,10,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.875000000000012,43.888888888888935
314,data/chopin.mxl,54.0,4,4,10,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,9.875000000000012,43.888888888888935
28,data/chopin.mxl,54.0,4,4,11,1,major,0,note,F#4,F#,F,1.0,4,66.0,6.0,0.75,10.0,44.444444444444436
29,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.25,10.749999999999998,47.777777777777764
315,data/chopin.mxl,54.0,4,4,11,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,10.000000000000012,44.44444444444449
316,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.000000000000012,44.44444444444449
317,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.000000000000012,44.44444444444449
318,data/chopin.mxl,54.0,4,4,11,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,10.125000000000012,45.00000000000005
319,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.125000000000012,45.00000000000005
320,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.125000000000012,45.00000000000005
321,data/chopin.mxl,54.0,4,4,11,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,10.250000000000012,45.5555555555556
322,data/chopin.mxl,54.0,4,4,11,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,10.250000000000012,45.5555555555556
323,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.250000000000012,45.5555555555556
324,data/chopin.mxl,54.0,4,4,11,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,10.375000000000012,46.11111111111116
325,data/chopin.mxl,54.0,4,4,11,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,10.375000000000012,46.11111111111116
326,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.375000000000012,46.11111111111116
327,data/chopin.mxl,54.0,4,4,11,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,10.500000000000012,46.666666666666714
328,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.500000000000012,46.666666666666714
329,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.500000000000012,46.666666666666714
330,data/chopin.mxl,54.0,4,4,11,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,10.625000000000012,47.22222222222227
331,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.625000000000012,47.22222222222227
332,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.625000000000012,47.22222222222227
333,data/chopin.mxl,54.0,4,4,11,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,10.750000000000014,47.777777777777835
334,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.750000000000014,47.777777777777835
335,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.750000000000014,47.777777777777835
336,data/chopin.mxl,54.0,4,4,11,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,10.875000000000014,48.333333333333385
337,data/chopin.mxl,54.0,4,4,11,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,10.875000000000014,48.333333333333385
338,data/chopin.mxl,54.0,4,4,11,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,10.875000000000014,48.333333333333385
30,data/chopin.mxl,54.0,4,4,12,1,major,0,note,F#4,F#,F,1.0,4,66.0,6.0,0.75,11.0,48.88888888888888
32,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.25,11.75,52.222222222222214
339,data/chopin.mxl,54.0,4,4,12,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,11.000000000000014,48.88888888888894
340,data/chopin.mxl,54.0,4,4,12,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,11.000000000000014,48.88888888888894
341,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.000000000000014,48.88888888888894
342,data/chopin.mxl,54.0,4,4,12,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,11.125000000000014,49.4444444444445
343,data/chopin.mxl,54.0,4,4,12,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,11.125000000000014,49.4444444444445
344,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.125000000000014,49.4444444444445
345,data/chopin.mxl,54.0,4,4,12,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,11.250000000000014,50.00000000000005
346,data/chopin.mxl,54.0,4,4,12,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,11.250000000000014,50.00000000000005
347,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.250000000000014,50.00000000000005
348,data/chopin.mxl,54.0,4,4,12,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,11.375000000000014,50.55555555555561
349,data/chopin.mxl,54.0,4,4,12,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,11.375000000000014,50.55555555555561
350,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.375000000000014,50.55555555555561
351,data/chopin.mxl,54.0,4,4,12,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,11.500000000000014,51.111111111111164
352,data/chopin.mxl,54.0,4,4,12,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,11.500000000000014,51.111111111111164
353,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.500000000000014,51.111111111111164
354,data/chopin.mxl,54.0,4,4,12,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,11.625000000000014,51.66666666666672
355,data/chopin.mxl,54.0,4,4,12,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,11.625000000000014,51.66666666666672
356,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.625000000000014,51.66666666666672
357,data/chopin.mxl,54.0,4,4,12,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,11.750000000000016,52.222222222222285
358,data/chopin.mxl,54.0,4,4,12,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,11.750000000000016,52.222222222222285
359,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.750000000000016,52.222222222222285
360,data/chopin.mxl,54.0,4,4,12,1,major,0,note,C3,C,C,0.0,3,48.0,0.0,0.125,11.875000000000016,52.77777777777784
361,data/chopin.mxl,54.0,4,4,12,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,11.875000000000016,52.77777777777784
362,data/chopin.mxl,54.0,4,4,12,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,11.875000000000016,52.77777777777784
33,data/chopin.mxl,54.0,4,4,13,1,major,0,note,G4,G,G,0.0,4,67.0,7.0,0.125,12.0,53.33333333333332
34,data/chopin.mxl,54.0,4,4,13,1,major,0,note,F#4,F#,F,1.0,4,66.0,6.0,0.125,12.125,53.88888888888888
35,data/chopin.mxl,54.0,4,4,13,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,12.25,54.444444444444436
36,data/chopin.mxl,54.0,4,4,13,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,12.375,54.999999999999986
37,data/chopin.mxl,54.0,4,4,13,1,major,0,note,D#4,D#,D,1.0,4,63.0,3.0,0.125,12.5,55.55555555555554
38,data/chopin.mxl,54.0,4,4,13,1,major,0,note,F#4,F#,F,1.0,4,66.0,6.0,0.125,12.625,56.1111111111111
39,data/chopin.mxl,54.0,4,4,13,1,major,0,note,D5,D,D,0.0,5,74.0,2.0,0.08333333333333333,12.749999999999998,56.66666666666665
40,data/chopin.mxl,54.0,4,4,13,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.08333333333333333,12.833333333333332,57.03703703703702
41,data/chopin.mxl,54.0,4,4,13,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.08333333333333333,12.916666666666666,57.40740740740739
363,data/chopin.mxl,54.0,4,4,13,1,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.25,12.000000000000016,53.33333333333339
364,data/chopin.mxl,54.0,4,4,13,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.25,12.000000000000016,53.33333333333339
365,data/chopin.mxl,54.0,4,4,13,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.25,12.000000000000016,53.33333333333339
366,data/chopin.mxl,54.0,4,4,13,1,major,0,rest,,,,,,,,0.25,12.250000000000016,54.44444444444451
367,data/chopin.mxl,54.0,4,4,13,1,major,0,rest,,,,,,,,0.5,12.500000000000016,55.555555555555614
42,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,13.0,57.777777777777764
43,data/chopin.mxl,54.0,4,4,14,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.25,13.749999999999998,61.11111111111109
368,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.000000000000012,57.77777777777782
369,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.000000000000012,57.77777777777782
370,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.000000000000012,57.77777777777782
371,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.125000000000012,58.33333333333338
372,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.125000000000012,58.33333333333338
373,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.125000000000012,58.33333333333338
374,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.250000000000012,58.88888888888893
375,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.250000000000012,58.88888888888893
376,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.250000000000012,58.88888888888893
377,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.375000000000012,59.444444444444485
378,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.375000000000012,59.444444444444485
379,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.375000000000012,59.444444444444485
380,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.500000000000012,60.00000000000004
381,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.500000000000012,60.00000000000004
382,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.500000000000012,60.00000000000004
383,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.625000000000012,60.5555555555556
384,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.625000000000012,60.5555555555556
385,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.625000000000012,60.5555555555556
386,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.750000000000012,61.11111111111115
387,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.750000000000012,61.11111111111115
388,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.750000000000012,61.11111111111115
389,data/chopin.mxl,54.0,4,4,14,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,13.875000000000014,61.666666666666714
390,data/chopin.mxl,54.0,4,4,14,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,13.875000000000014,61.666666666666714
391,data/chopin.mxl,54.0,4,4,14,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,13.875000000000014,61.666666666666714
44,data/chopin.mxl,54.0,4,4,15,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,14.0,62.22222222222221
45,data/chopin.mxl,54.0,4,4,15,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.25,14.749999999999998,65.55555555555553
392,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,14.000000000000014,62.22222222222227
393,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.000000000000014,62.22222222222227
394,data/chopin.mxl,54.0,4,4,15,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,14.000000000000014,62.22222222222227
395,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,14.125000000000014,62.77777777777783
396,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.125000000000014,62.77777777777783
397,data/chopin.mxl,54.0,4,4,15,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,14.125000000000014,62.77777777777783
398,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,14.250000000000014,63.33333333333338
399,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.250000000000014,63.33333333333338
400,data/chopin.mxl,54.0,4,4,15,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,14.250000000000014,63.33333333333338
401,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,14.375000000000014,63.888888888888935
402,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.375000000000014,63.888888888888935
403,data/chopin.mxl,54.0,4,4,15,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,14.375000000000014,63.888888888888935
404,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,14.500000000000014,64.44444444444449
405,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.500000000000014,64.44444444444449
406,data/chopin.mxl,54.0,4,4,15,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,14.500000000000014,64.44444444444449
407,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,14.625000000000014,65.00000000000004
408,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.625000000000014,65.00000000000004
409,data/chopin.mxl,54.0,4,4,15,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,14.625000000000014,65.00000000000004
410,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,14.750000000000014,65.5555555555556
411,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.750000000000014,65.5555555555556
412,data/chopin.mxl,54.0,4,4,15,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,14.750000000000014,65.5555555555556
413,data/chopin.mxl,54.0,4,4,15,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,14.875000000000014,66.11111111111116
414,data/chopin.mxl,54.0,4,4,15,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,14.875000000000014,66.11111111111116
415,data/chopin.mxl,54.0,4,4,15,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,14.875000000000014,66.11111111111116
46,data/chopin.mxl,54.0,4,4,16,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,15.0,66.66666666666666
47,data/chopin.mxl,54.0,4,4,16,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.25,15.75,69.99999999999999
416,data/chopin.mxl,54.0,4,4,16,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,15.000000000000016,66.66666666666673
417,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Ab3,Ab,A,-1.0,3,56.0,8.0,0.125,15.000000000000016,66.66666666666673
418,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,15.000000000000016,66.66666666666673
419,data/chopin.mxl,54.0,4,4,16,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,15.125000000000016,67.22222222222229
420,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Ab3,Ab,A,-1.0,3,56.0,8.0,0.125,15.125000000000016,67.22222222222229
421,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,15.125000000000016,67.22222222222229
422,data/chopin.mxl,54.0,4,4,16,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,15.250000000000018,67.77777777777784
423,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Ab3,Ab,A,-1.0,3,56.0,8.0,0.125,15.250000000000018,67.77777777777784
424,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.250000000000018,67.77777777777784
425,data/chopin.mxl,54.0,4,4,16,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,15.375000000000018,68.3333333333334
426,data/chopin.mxl,54.0,4,4,16,1,major,0,note,Ab3,Ab,A,-1.0,3,56.0,8.0,0.125,15.375000000000018,68.3333333333334
427,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.375000000000018,68.3333333333334
428,data/chopin.mxl,54.0,4,4,16,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,15.500000000000018,68.88888888888896
429,data/chopin.mxl,54.0,4,4,16,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,15.500000000000018,68.88888888888896
430,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.500000000000018,68.88888888888896
431,data/chopin.mxl,54.0,4,4,16,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,15.625000000000018,69.44444444444451
432,data/chopin.mxl,54.0,4,4,16,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,15.625000000000018,69.44444444444451
433,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.625000000000018,69.44444444444451
434,data/chopin.mxl,54.0,4,4,16,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,15.75000000000002,70.00000000000007
435,data/chopin.mxl,54.0,4,4,16,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,15.75000000000002,70.00000000000007
436,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.75000000000002,70.00000000000007
437,data/chopin.mxl,54.0,4,4,16,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,15.87500000000002,70.55555555555563
438,data/chopin.mxl,54.0,4,4,16,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,15.87500000000002,70.55555555555563
439,data/chopin.mxl,54.0,4,4,16,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,15.87500000000002,70.55555555555563
48,data/chopin.mxl,54.0,4,4,17,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.1875,16.0,71.1111111111111
49,data/chopin.mxl,54.0,4,4,17,1,major,0,note,A#4,A#,A,1.0,4,70.0,10.0,0.0625,16.187500000000004,71.94444444444444
50,data/chopin.mxl,54.0,4,4,17,1,major,0,note,A#4,A#,A,1.0,4,70.0,10.0,0.1875,16.25,72.22222222222221
51,data/chopin.mxl,54.0,4,4,17,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.0625,16.4375,73.05555555555554
